epoch,epoch_loss,lmi_loss,eta_loss
148,2.1360782725300083,"tensor(-80.7156264, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
149,2.136162457997419,"tensor(-80.7156267, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
150,2.135854124436108,"tensor(-80.7156292, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
151,2.1356810916263864,"tensor(-80.7156297, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
152,2.1357804547356305,"tensor(-80.7156299, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
153,2.135392286130458,"tensor(-80.7156313, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
154,2.1358747867705272,"tensor(-80.7156306, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
155,2.1354241287452544,"tensor(-80.7156334, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
156,2.135215133405315,"tensor(-80.7156327, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
157,2.1355318351112285,"tensor(-80.7156334, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
158,2.135188211014126,"tensor(-80.7156344, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
159,2.1348902184989544,"tensor(-80.7156361, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
160,2.1351528202363217,"tensor(-80.7156357, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
161,2.135124976568959,"tensor(-80.7156362, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
162,2.1349154908770904,"tensor(-80.7156373, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
163,2.1348708139064363,"tensor(-80.7156381, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
164,2.1351680311186945,"tensor(-80.7156383, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
165,2.1347805231266728,"tensor(-80.7156392, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
166,2.1349079588634527,"tensor(-80.7156390, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
167,2.134586287408281,"tensor(-80.7156403, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
168,2.1347928346083873,"tensor(-80.7156414, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
169,2.1346027785914203,"tensor(-80.7156417, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
170,2.134406949657886,"tensor(-80.7156412, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
171,2.1351454214525734,"tensor(-80.7156417, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
172,2.1345493278170165,"tensor(-80.7156438, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
173,2.1343430788428512,"tensor(-80.7156437, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
174,2.134453093546019,"tensor(-80.7156443, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
175,2.1343657313652487,"tensor(-80.7156445, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
176,2.1344064911245444,"tensor(-80.7156449, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
177,2.1343333311165376,"tensor(-80.7156448, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
178,2.1341330620837398,"tensor(-80.7156452, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
179,2.1343299164992047,"tensor(-80.7156455, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
180,2.1344593913779577,"tensor(-80.7156451, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
181,2.1342201806701495,"tensor(-80.7156472, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
182,2.1341133733282702,"tensor(-80.7156476, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
183,2.134177296248022,"tensor(-80.7156474, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
184,2.1339899640224123,"tensor(-80.7156487, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
185,2.1339879499780188,"tensor(-80.7156486, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
186,2.1340364850694913,"tensor(-80.7156494, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
187,2.1340488866699254,"tensor(-80.7156491, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
188,2.1339915108619874,"tensor(-80.7156496, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
189,2.1340955597641256,"tensor(-80.7156504, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
190,2.1340028720455857,"tensor(-80.7156508, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
191,2.133699825915262,"tensor(-80.7156515, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
