epoch,epoch_loss,lmi_loss,eta_loss
83,2.080925692919435,"tensor(-80.7177567, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
84,2.073389907307314,"tensor(-80.7177468, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
85,2.065899745714296,"tensor(-80.7177379, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
86,2.0584140455661206,"tensor(-80.7177283, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
87,2.050941711707302,"tensor(-80.7177187, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
88,2.0435491239860877,"tensor(-80.7177094, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
89,2.0361926960682917,"tensor(-80.7176999, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
90,2.0289014570763473,"tensor(-80.7176906, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
91,2.0516622063339236,"tensor(-80.7177372, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
92,2.0536915591445535,"tensor(-80.7178886, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
93,2.046332274523345,"tensor(-80.7178791, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
94,2.0389741399052594,"tensor(-80.7178694, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
95,2.031651922756144,"tensor(-80.7178598, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
96,2.0243744664746606,"tensor(-80.7178500, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
97,2.017133428736289,"tensor(-80.7178416, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
98,2.0098929831401637,"tensor(-80.7178307, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
99,2.0026527572299133,"tensor(-80.7178209, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
100,1.9954125704505183,"tensor(-80.7178119, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
101,1.9881824933669818,"tensor(-80.7178022, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
102,2.01442288087337,"tensor(-80.7178396, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
103,2.016678632572815,"tensor(-80.7180205, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
104,2.009396980824723,"tensor(-80.7180105, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
105,2.0021223276182054,"tensor(-80.7180006, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
106,1.9949140035247497,"tensor(-80.7179910, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
